"country_name","country_code","anio","tasa de crecimiento PBI"
"Hong Kong, Región Administrativa Especial","HKG",2000,7.66340826591482
"Hong Kong, Región Administrativa Especial","HKG",2010,6.76766581747881
"Hong Kong, Región Administrativa Especial","HKG",2023,3.21448901714471
"Honduras","HND",2000,7.29128815869618
"Honduras","HND",2010,3.73114034433009
"Honduras","HND",2023,3.57584760454412
"Países pobres muy endeudados (PPME)","HPC",2000,2.87151696577969
"Países pobres muy endeudados (PPME)","HPC",2010,6.18240770131425
"Países pobres muy endeudados (PPME)","HPC",2023,3.48120555757743
"Croacia","HRV",2000,2.94525299539681
"Croacia","HRV",2010,-1.33408152400571
"Croacia","HRV",2023,3.30254488086325
"Haití","HTI",2000,0.870059259424892
"Haití","HTI",2010,-5.65151153448299
"Haití","HTI",2023,-1.86388420254838
"Hungría","HUN",2000,4.40937501806403
"Hungría","HUN",2010,1.06795068152046
"Hungría","HUN",2023,-0.842528840639091
"Sólo BIRF","IBD",2000,5.93384514921755
"Sólo BIRF","IBD",2010,7.82734231629054
"Sólo BIRF","IBD",2023,4.82049142032486
"BIRF y la AIF","IBT",2000,5.76262047110497
"BIRF y la AIF","IBT",2010,7.69374460806584
"BIRF y la AIF","IBT",2023,4.68591120713855
"total de la AIF","IDA",2000,3.93060730852754
"total de la AIF","IDA",2010,6.19211290201382
"total de la AIF","IDA",2023,3.00077652876011
"mezcla de la AIF","IDB",2000,3.52384206249906
"mezcla de la AIF","IDB",2010,5.94265485247949
"mezcla de la AIF","IDB",2023,2.73696664680223
"Indonesia","IDN",2000,4.9200677470169
"Indonesia","IDN",2010,6.22385418062366
"Indonesia","IDN",2023,5.04902331835997
"Sólo AIF","IDX",2000,4.36193050111994
"Sólo AIF","IDX",2010,6.44258606305463
"Sólo AIF","IDX",2023,3.25749865131732
"Isla de Man","IMN",2000,5.30000152552805
"Isla de Man","IMN",2010,3.39999842395957
"Isla de Man","IMN",2023,NA
"India","IND",2000,3.84099115659129
"India","IND",2010,8.49758470221235
"India","IND",2023,9.19075493028345
"No clasificado","INX",2000,NA
"No clasificado","INX",2010,NA
"No clasificado","INX",2023,NA
"Irlanda","IRL",2000,9.40352464290197
"Irlanda","IRL",2010,1.68297227062031
"Irlanda","IRL",2023,-5.5300073886596
"Irán, República Islámica del","IRN",2000,5.84552747587396
"Irán, República Islámica del","IRN",2010,5.79793829590261
"Irán, República Islámica del","IRN",2023,5.04489019512138
"Iraq","IRQ",2000,16.7961344440251
"Iraq","IRQ",2010,6.40256484471193
"Iraq","IRQ",2023,0.517705525131191
"Islandia","ISL",2000,4.98504276049793
"Islandia","ISL",2010,-2.83277492276433
"Islandia","ISL",2023,5.64646181923563
"Israel","ISR",2000,8.58208942390802
"Israel","ISR",2010,5.53434033902194
"Israel","ISR",2023,1.82652049482384
"Italia","ITA",2000,3.88209885062652
"Italia","ITA",2010,1.52910573247101
"Italia","ITA",2023,0.715372500867531
"Jamaica","JAM",2000,0.87870354796236
"Jamaica","JAM",2010,-1.45714720947502
"Jamaica","JAM",2023,2.60466305532201
"Jordania","JOR",2000,4.24571192079179
"Jordania","JOR",2010,2.31483422063046
"Jordania","JOR",2023,2.88408339281683
"Japón","JPN",2000,2.76464755136783
"Japón","JPN",2010,4.09791791943181
"Japón","JPN",2023,1.47503481053384
"Kazajstán","KAZ",2000,9.80000000214156
"Kazajstán","KAZ",2010,7.30000000329814
"Kazajstán","KAZ",2023,5.09999999999999
"Kenya","KEN",2000,0.599695390807426
"Kenya","KEN",2010,8.05847360290906
"Kenya","KEN",2023,5.55587301319866
"Kirguistán","KGZ",2000,5.44333663288322
"Kirguistán","KGZ",2010,-0.471566596791618
"Kirguistán","KGZ",2023,9.0132928339342
"Camboya","KHM",2000,9.99358032292079
"Camboya","KHM",2010,5.07691843229247
"Camboya","KHM",2023,5.00733043812642
"Kiribati","KIR",2000,6.74266531257052
"Kiribati","KIR",2010,1.2259519892488
"Kiribati","KIR",2023,2.65201087489879
"Saint Kitts y Nevis","KNA",2000,10.042808415173
"Saint Kitts y Nevis","KNA",2010,-0.0541942065330545
"Saint Kitts y Nevis","KNA",2023,4.32855771559805
"Corea, República de","KOR",2000,9.06083332508534
"Corea, República de","KOR",2010,6.80482491783671
"Corea, República de","KOR",2023,1.35673324311098
"Kuwait","KWT",2000,4.69458187079211
"Kuwait","KWT",2010,-2.37054804702014
"Kuwait","KWT",2023,-1.66720589738431
"América Latina y el Caribe (excluido altos ingresos)","LAC",2000,3.61853257172436
"América Latina y el Caribe (excluido altos ingresos)","LAC",2010,6.6876439035714
"América Latina y el Caribe (excluido altos ingresos)","LAC",2023,2.18856946058862
"República Democrática Popular Lao","LAO",2000,5.79878232861959
"República Democrática Popular Lao","LAO",2010,8.52690551739717
"República Democrática Popular Lao","LAO",2023,3.74568140158232
"Líbano","LBN",2000,1.34187161970405
"Líbano","LBN",2010,7.97513555844932
"Líbano","LBN",2023,-0.760584470257314
"Liberia","LBR",2000,28.6159342546183
"Liberia","LBR",2010,6.09982524004147
"Liberia","LBR",2023,4.68375688761311
"Libia","LBY",2000,3.6792704082
"Libia","LBY",2010,5.0272476723775
"Libia","LBY",2023,10.1558181770326
"Santa Lucía","LCA",2000,0.0487485535201131
"Santa Lucía","LCA",2010,0.330018546071486
"Santa Lucía","LCA",2023,2.20988276526516
"América Latina y el Caribe","LCN",2000,3.61915897673124
"América Latina y el Caribe","LCN",2010,6.38853059861999
"América Latina y el Caribe","LCN",2023,2.25304157617971
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC",2000,4.34518722041261
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC",2010,6.27467380519695
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC",2023,3.05222026754709
"Países de ingreso bajo","LIC",2000,2.91509953295473
"Países de ingreso bajo","LIC",2010,6.48841450531576
"Países de ingreso bajo","LIC",2023,-0.202242107619824
"Liechtenstein","LIE",2000,3.22019308239609
"Liechtenstein","LIE",2010,NA
"Liechtenstein","LIE",2023,NA
"Sri Lanka","LKA",2000,6.00003315828934
"Sri Lanka","LKA",2010,8.01596737040464
"Sri Lanka","LKA",2023,-2.3298481898334
"Países de ingreso mediano bajo","LMC",2000,4.2034509878865
"Países de ingreso mediano bajo","LMC",2010,6.85386253836731
"Países de ingreso mediano bajo","LMC",2023,6.01632784783916
"Ingreso mediano y bajo","LMY",2000,5.57393812749338
"Ingreso mediano y bajo","LMY",2010,8.15912984919991
"Ingreso mediano y bajo","LMY",2023,4.81773759371491
"Lesotho","LSO",2000,3.87554677576694
"Lesotho","LSO",2010,5.26967078056286
"Lesotho","LSO",2023,1.82662525852363
"avanzada del dividendo demográfico","LTE",2000,7.03192177547119
"avanzada del dividendo demográfico","LTE",2010,8.03315940691593
"avanzada del dividendo demográfico","LTE",2023,4.35348918461054
"Lituania","LTU",2000,3.41862206571636
"Lituania","LTU",2010,0.427199566550769
"Lituania","LTU",2023,0.342262716277261
"Luxemburgo","LUX",2000,6.93812976136098
"Luxemburgo","LUX",2010,3.76041454320028
"Luxemburgo","LUX",2023,-0.693632727692318
"Letonia","LVA",2000,5.84102642353959
"Letonia","LVA",2010,-3.66125859554762
"Letonia","LVA",2023,2.85421800106587
"Región Administrativa Especial de Macao, China","MAC",2000,5.74659100533582
"Región Administrativa Especial de Macao, China","MAC",2010,25.1227881779164
"Región Administrativa Especial de Macao, China","MAC",2023,75.0618571360857
"Isla de San Martín (parte francesa)","MAF",2000,NA
"Isla de San Martín (parte francesa)","MAF",2010,NA
"Isla de San Martín (parte francesa)","MAF",2023,NA
"Marruecos","MAR",2000,2.58218091499747
"Marruecos","MAR",2010,3.49955709403216
"Marruecos","MAR",2023,3.40334130078834
"Mónaco","MCO",2000,3.91022992758094
"Mónaco","MCO",2010,2.06521962654098
"Mónaco","MCO",2023,5.04338259195359
"República de Moldova","MDA",2000,2.10771608200733
"República de Moldova","MDA",2010,7.10000010705836
"República de Moldova","MDA",2023,1.2
"Madagascar","MDG",2000,4.45685893956946
"Madagascar","MDG",2010,0.619239744622121
"Madagascar","MDG",2023,4.20304615803977
"Maldivas","MDV",2000,3.84581023205111
"Maldivas","MDV",2010,6.78546790940871
"Maldivas","MDV",2023,4.72639195043021
"Oriente Medio, Norte de África, Afganistán y Pakistán","MEA",2000,6.36845540673832
"Oriente Medio, Norte de África, Afganistán y Pakistán","MEA",2010,4.80731428595524
"Oriente Medio, Norte de África, Afganistán y Pakistán","MEA",2023,2.15375824850238
"México","MEX",2000,5.02928399378261
"México","MEX",2010,4.97133457799899
"México","MEX",2023,3.2953909570288
"Islas Marshall","MHL",2000,2.45443006851272
"Islas Marshall","MHL",2010,5.53918680023571
"Islas Marshall","MHL",2023,-3.93487109905021
"Ingreso mediano","MIC",2000,5.62418932547806
"Ingreso mediano","MIC",2010,8.18993508545658
"Ingreso mediano","MIC",2023,4.87568310039465
"Macedonia del Norte","MKD",2000,4.54913578288874
"Macedonia del Norte","MKD",2010,3.35875085773812
"Macedonia del Norte","MKD",2023,2.07254208845117
"Malí","MLI",2000,-0.0608349718130512
"Malí","MLI",2010,6.92172188561173
"Malí","MLI",2023,4.71716103989503
"Malta","MLT",2000,19.6812692571544
"Malta","MLT",2010,6.1973451691119
"Malta","MLT",2023,6.79631311118804
"Myanmar","MMR",2000,13.7459305561226
"Myanmar","MMR",2010,9.6344394520444
"Myanmar","MMR",2023,0.958446625126115
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA",2000,5.7492054109486
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA",2010,4.83040654490945
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA",2023,2.83836718283921
"Montenegro","MNE",2000,3.10000005928039
"Montenegro","MNE",2010,2.73433108233829
"Montenegro","MNE",2023,6.33769754243548
"Mongolia","MNG",2000,1.14606213709108
"Mongolia","MNG",2010,6.3651616786311
"Mongolia","MNG",2023,7.4221127615025
"Mariana","MNP",2000,NA
"Mariana","MNP",2010,1.3959390862944
"Mariana","MNP",2023,NA
"Mozambique","MOZ",2000,0.766234955773442
"Mozambique","MOZ",2010,6.67972935662864
